id,country,age,gender,ses,fses,religion,married,education,ethnicity,IGF01,IGF02,IGF03,IGI01,IGI02,IGI03,OGF01,OGF02,OGF03,OGI01,OGI02,OGI03,ENDBCL01,ENDBCL02,ENDBCL03,ENDBBL01,ENDBBL02,ENDBBL03,empathic_concern_01,empathic_concern_02,empathic_concern_03,perspective_taking_01,perspective_taking_02,perspective_taking_03,perspective_taking_04,event_positive_affect,event_negative_affect,event_episodic_recall_01,event_episodic_recall_02,event_shared_perception_01,event_shared_perception_02,event_reflection_01,event_reflection_02,event_transformative_indiv_01,event_transformative_indiv_02,event_transformative_group_01,event_transformative_group_02,religious_freedom_per_01,religious_freedom_per_02,religious_freedom_per_03,religious_freedom_per_04,religious_freedom_per_05,religious_freedom_per_06,religious_freedom_per_07,religious_freedom_per_08,religious_freedom_exp_01,religious_freedom_exp_02,religious_freedom_exp_03,religious_freedom_exp_04,religious_freedom_exp_05,religious_freedom_exp_06
UGA184,Uganda,46,Male,Upper middle,3,Christian: Catholic,Married,Secondary,Japadhola,7,6,7,7,7,6,3,2,3,2,1,2,6,7,6,5,3,4,7,2,6,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,2,7,6,7,7,6,6,7,7,7,7,7,7
UGA185,Uganda,47,Male,Lower middle,1,Other,Married,Tertiary,Japadhola,7,6,,7,6,6,3,2,3,2,1,2,7,6,6,7,3,4,6,1,6,7,6,7,7,7,2,6,7,7,7,7,7,6,6,7,7,7,2,7,6,6,7,7,7,7,7,7,7,7,7
UGA186,Uganda,28,Male,Lower middle,1,Christian: Catholic,Married,Primary,Japadhola,7,7,7,6,7,7,2,3,2,3,2,2,7,5,7,2,3,,7,7,,,,,,7,2,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,4,4
UGA187,Uganda,38,"",Lower middle,1,Christian: Catholic,Not married,None,Atesot,7,7,7,2,6,6,1,1,1,6,2,2,6,6,6,4,3,3,5,3,6,6,6,6,6,7,1,7,7,6,6,7,6,6,6,7,6,6,1,6,6,6,6,7,1,7,7,7,7,7,7
UGA188,Uganda,30,Female,Lower middle,1,Christian: Protestant,Married,Secondary,Itesot,7,7,6,7,7,7,5,5,5,5,5,5,6,6,6,5,5,5,6,5,5,5,5,5,5,7,1,6,6,6,6,6,6,7,6,6,6,2,2,6,6,5,5,6,6,7,7,7,7,7,7
UGA189,Uganda,21,Male,Lower middle,1,Christian: Catholic,Married,None,Japadhola,6,6,6,1,6,6,2,2,,6,2,2,6,6,6,3,3,3,6,4,6,6,6,6,5,7,1,7,6,6,6,6,5,6,6,6,4,7,1,6,6,6,6,,,7,7,7,7,7,7
UGA190,Uganda,50,"",Lower middle,1,Christian: Catholic,Married,Primary,Japadhola,1,6,6,6,6,6,2,2,2,3,3,3,6,6,6,3,3,3,6,2,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,6,6,2,6,6,6,6,6,2,7,7,7,7,7,7
UGA191,Uganda,35,Male,Lower middle,1,Christian: Catholic,Not married,Primary,Japadhola,6,6,6,6,6,6,3,4,5,3,3,2,5,6,5,6,6,6,7,6,6,5,6,6,6,3,7,6,6,6,6,7,7,7,7,6,6,7,1,6,6,6,6,6,3,7,7,7,7,7,7
UGA192,Uganda,63,Male,Lower middle,1,Christian: Catholic,Married,None,Amudaama,6,6,6,6,6,6,5,5,5,5,5,5,6,6,5,6,5,5,6,6,6,5,6,6,5,7,1,6,7,7,6,6,6,6,7,6,6,6,2,6,6,5,5,6,6,7,7,7,7,7,7
UGA193,Uganda,19,Female,Lower middle,1,Christian: Catholic,Married,Secondary,Japadhola,7,7,7,6,6,6,2,2,2,2,3,3,7,2,6,7,7,7,4,6,6,6,6,6,6,7,1,7,6,6,6,6,6,7,5,6,7,7,1,6,6,6,6,7,2,7,7,7,7,7,7
UGA194,Uganda,42,Male,Lower middle,1,Christian: Catholic,Married,Primary,Japadhola,6,6,6,6,7,6,2,2,2,3,3,3,6,6,6,3,3,3,6,5,6,6,6,6,6,7,1,7,7,7,7,6,7,6,4,4,4,1,1,6,6,6,6,2,6,7,7,7,7,7,7
UGA195,Uganda,37,Female,Lower middle,1,Christian: Catholic,Married,Primary,Japadhola,6,6,6,6,6,6,5,5,5,3,3,3,6,6,6,5,5,6,6,6,6,6,6,6,6,7,1,7,7,6,6,6,6,6,6,6,6,6,2,6,6,6,6,7,7,6,6,6,6,7,7
UGA196,Uganda,54,Male,Lower middle,1,Christian: Protestant,Married,Secondary,Japadhola,7,7,7,6,6,6,2,2,2,4,4,3,6,5,6,6,7,6,5,4,6,6,6,6,6,7,1,7,6,5,5,6,6,6,5,7,6,7,2,6,6,6,6,7,7,4,5,1,4,5,3
UGA197,Uganda,60,Male,Middle,2,Christian: Catholic,Married,Tertiary,Japadhola,7,7,7,7,7,7,1,1,1,1,1,1,7,7,7,7,7,7,7,7,6,6,6,6,4,6,2,7,7,7,7,7,7,7,7,7,7,6,2,7,7,7,6,7,7,7,7,5,7,5,5
UGA198,Uganda,36,Female,Middle,2,Christian: Catholic,Married,Primary,Japadhola,7,6,7,6,5,7,2,3,2,4,3,3,6,7,5,4,2,,6,1,7,7,7,7,7,6,2,7,6,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7
UGA199,Uganda,30,Female,Middle,2,Christian: Catholic,Married,Primary,Itesot,7,7,7,7,6,7,3,2,4,3,2,1,7,6,3,7,6,6,6,1,7,6,6,7,6,7,2,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7
UGA200,Uganda,38,Female,Middle,2,Christian: Catholic,Married,Secondary,Japadhola,6,7,6,7,7,7,2,2,2,2,1,1,7,7,6,5,3,2,7,2,6,7,7,7,7,7,1,6,7,6,7,6,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7
UGA201,Uganda,47,Female,Upper middle,3,Christian: Catholic,Married,Secondary,Japadhola,7,7,7,6,7,7,4,2,2,1,1,1,7,7,7,4,7,5,6,1,7,7,7,7,7,7,2,7,6,6,7,7,7,6,6,7,7,7,2,7,7,7,7,7,7,7,7,7,7,7,7
UGA202,Uganda,26,Female,Middle,2,Christian: Protestant,Married,Secondary,Japadhola,7,6,6,7,7,7,2,1,1,2,1,2,7,6,6,3,7,2,7,1,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7
UGA203,Uganda,18,Female,Lower middle,1,Christian: Catholic,Married,Primary,Japadhola,7,7,7,6,6,7,2,1,1,1,2,1,6,5,6,3,3,6,1,1,7,7,7,7,7,7,1,7,7,7,7,6,6,6,6,7,6,7,1,7,7,7,7,7,7,7,7,7,7,7,7
UGA204,Uganda,50,Female,Lower middle,1,Other,Married,None,Alur,7,7,7,6,7,7,5,4,3,5,5,4,6,6,6,6,2,2,7,1,7,6,6,6,7,7,1,7,7,7,6,7,7,6,7,7,7,5,1,6,6,6,6,6,2,7,7,5,3,1,1
UGA205,Uganda,80,Female,Lower middle,1,Muslim: Sunni,Not married,Secondary,Gishu,7,7,7,7,7,7,5,4,4,5,5,5,7,7,7,1,1,1,7,7,7,7,7,7,7,1,6,7,7,7,7,5,5,7,7,4,4,7,1,7,7,7,7,7,7,7,7,7,7,5,5
UGA206,Uganda,26,Female,Middle,2,Christian: Protestant,Married,Secondary,japhadollah,7,6,6,7,7,7,2,1,1,2,1,2,7,6,6,3,7,2,7,1,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7
UGA207,Uganda,38,Female,Middle,2,Christian: Catholic,Married,Secondary,Itesot,5,3,2,6,6,5,6,5,4,4,3,4,6,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,6,6,6,6,6,6,6,2,7,7,7,7,3,3
UGA208,Uganda,77,Female,Middle,2,Christian: Catholic,Married,Secondary,Jaluo,2,4,4,7,7,7,2,2,2,2,2,2,7,7,7,1,1,1,7,7,7,7,7,7,7,2,6,7,7,2,7,6,3,7,6,5,4,7,4,7,7,7,7,7,7,7,7,7,7,4,4
UGA209,Uganda,18,Female,Lower middle,1,Christian: Catholic,Married,Primary,Adhola,6,5,3,5,5,4,5,4,3,4,4,4,6,6,5,6,5,3,5,5,4,4,5,6,5,6,2,6,6,5,6,7,6,6,5,,4,6,3,6,6,7,6,6,4,7,5,7,4,2,2
UGA210,Uganda,50,Male,Lower middle,1,Christian: Catholic,Married,Tertiary,Etesot,6,6,6,5,6,6,2,2,2,2,2,2,6,6,6,4,6,6,2,2,2,5,4,5,5,7,1,7,6,6,6,6,7,6,7,6,6,7,2,6,6,6,6,6,7,4,7,7,7,7,7
UGA211,Uganda,18,Female,Lower middle,1,Christian: Catholic,Married,Primary,japhadollah,7,7,7,6,7,6,2,1,1,,2,1,6,5,6,3,3,6,7,1,7,7,7,7,7,7,1,7,7,7,7,6,6,6,6,7,6,7,1,7,7,7,7,7,7,7,7,7,7,7,7
UGA212,Uganda,50,Male,Lower middle,1,Christian: Catholic,Married,Primary,Amudaama,6,6,6,6,6,6,5,5,5,5,5,5,6,6,6,6,6,6,6,6,5,6,6,6,5,6,2,6,6,6,6,6,5,6,6,6,6,6,2,6,3,3,2,6,6,7,7,7,7,7,7
UGA213,Uganda,19,Male,Middle,2,Christian: Catholic,Married,Secondary,Amudaama,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,7,6,6,6,2,2,6,6,6,6,6,6,7,7,7,7,7,7
UGA214,Uganda,73,Male,Lower middle,1,Christian: Catholic,Married,None,Japadhola,7,7,5,6,5,6,2,2,2,2,2,2,7,6,6,7,7,7,6,5,6,5,6,6,6,7,1,7,7,6,5,7,7,7,7,6,5,7,3,6,5,5,5,2,6,7,7,7,7,7,7
UGA215,Uganda,71,Male,Upper middle,3,Christian: Catholic,Married,Primary,Japadhola,7,6,6,6,6,6,1,1,1,1,1,1,6,6,6,7,7,7,6,7,7,6,6,6,6,7,1,7,7,6,7,6,5,6,6,7,6,7,1,1,6,6,1,6,7,7,7,7,7,7,7
UGA216,Uganda,50,Female,Lower middle,1,Christian: Protestant,Married,Primary,Muteso-Kenya,7,7,7,6,6,7,2,2,2,2,2,2,5,5,5,7,7,7,6,5,6,6,6,5,6,6,1,6,6,7,6,5,6,7,6,5,5,7,1,6,6,6,6,6,6,7,7,7,7,7,7
UGA217,Uganda,24,Female,Upper middle,3,Christian: Catholic,Not married,Tertiary,Japadhola,7,6,7,,7,6,1,1,1,6,1,1,6,6,6,2,2,2,6,7,6,6,6,7,7,7,1,7,7,5,7,7,7,7,6,6,6,6,1,6,7,7,6,6,7,7,7,7,7,7,7
UGA218,Uganda,25,Male,Lower middle,1,Other,Not married,Secondary,Amudaama,7,7,7,7,7,7,5,5,5,5,5,5,6,6,6,6,6,6,6,7,6,5,6,6,5,2,7,7,7,7,7,7,7,6,7,6,4,5,2,6,6,5,6,6,5,7,7,7,7,7,7
UGA219,Uganda,35,Female,Lower middle,1,Christian: Catholic,Married,Primary,Japadhola,6,6,5,6,6,6,2,2,2,2,2,2,4,3,5,3,3,3,6,5,6,5,6,6,5,7,1,7,7,7,6,6,6,5,5,6,6,6,1,6,6,6,6,,,7,7,7,7,7,7
UGA220,Uganda,27,Male,Lower middle,1,Christian: Catholic,Married,Secondary,Amudaama,7,7,7,7,7,7,5,5,5,5,5,5,6,6,6,5,6,7,6,6,6,5,5,5,5,7,1,6,7,7,7,6,6,7,7,6,6,6,2,6,6,6,6,5,5,7,7,7,7,7,7
UGA221,Uganda,23,Female,Middle,2,Christian: Catholic,Not married,Primary,Amudaama,7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,6,6,7,7,7,5,5,5,5,1,7,6,5,6,6,6,6,2,2,2,5,6,2,6,5,7,7,6,6,7,7,7,7,7,7
UGA222,Uganda,40,Female,Lower middle,1,Christian: Catholic,Married,Primary,Amudaama,6,6,6,7,7,7,3,3,2,3,2,2,6,6,6,6,6,6,7,7,6,5,5,5,6,7,1,7,7,6,6,7,7,7,7,6,7,7,1,6,6,6,7,6,6,7,7,7,7,7,7
UGA223,Uganda,22,Female,Lower middle,1,Christian: Catholic,Married,Secondary,Japadhola,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,5,5,6,7,7,5,5,6,5,7,1,7,6,6,6,7,7,7,7,7,6,7,1,6,6,6,6,6,6,7,7,7,7,7,7
UGA224,Uganda,27,Male,Middle,2,Other,Not married,Secondary,Japadhola,7,7,7,7,7,7,5,5,5,5,5,5,6,6,6,2,2,1,7,7,7,7,6,6,6,7,1,6,6,5,5,6,6,7,7,6,7,6,6,6,2,6,6,7,7,7,7,3,4,4,4
UGA225,Uganda,48,Female,Lower middle,1,Other,Married,Primary,Japadhola,7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,6,6,7,6,5,5,5,5,5,7,1,6,7,6,6,6,6,7,7,6,6,7,6,6,6,6,6,6,6,7,7,4,4,4,4
UGA226,Uganda,24,Female,Lower middle,1,Christian: Catholic,Married,Tertiary,Japadollah,7,7,7,7,7,7,4,4,4,4,4,4,7,7,5,4,4,4,7,6,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,6,6,7,1,7,7,7,7,7,2,7,7,7,7,7,7
UGA227,Uganda,24,Male,Lower middle,1,Other,Married,Secondary,Adhola,6,6,4,6,6,7,6,4,3,4,3,3,7,6,6,5,3,3,5,4,6,6,6,5,3,2,6,6,5,6,5,6,5,7,3,4,2,7,6,5,6,6,3,6,2,7,7,7,5,3,5
UGA228,Uganda,38,Male,Lower middle,1,Christian: Catholic,Married,Secondary,Adhola,7,6,4,7,7,6,4,4,4,4,5,5,6,6,5,6,4,4,7,4,5,6,5,6,3,7,2,7,6,6,6,6,7,7,6,5,4,6,3,6,6,7,4,6,7,7,7,5,7,2,3
UGA229,Uganda,39,Male,Middle,2,Christian: Catholic,Married,Primary,Adhola,6,6,4,6,6,7,4,3,3,4,5,3,6,5,5,4,3,3,7,4,5,6,6,6,4,7,2,7,7,7,6,7,6,7,6,6,3,6,2,4,6,7,6,6,4,7,7,5,6,3,2
UGA230,Uganda,40,Female,Lower middle,1,Christian: Catholic,Not married,Primary,Etesot,7,7,6,6,6,6,1,2,1,2,2,2,6,6,6,6,2,6,7,7,2,6,6,,2,,7,7,6,6,6,7,7,7,6,4,4,7,1,7,7,7,7,6,6,7,7,5,7,7,6
UGA231,Uganda,57,Female,Middle,2,Other,Not married,Primary,Gishu,7,7,7,6,6,6,2,2,2,1,2,2,7,6,6,6,6,4,4,3,6,6,6,6,6,1,7,7,6,2,2,7,7,7,6,2,2,7,1,7,7,7,7,7,7,5,7,7,7,4,5
UGA232,Uganda,43,"",Lower middle,1,Other,Married,Primary,N/A,6,6,6,7,7,6,2,2,2,2,2,2,6,7,6,6,7,4,6,7,6,5,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,7,2,6,6,7,6,6,6,7,7,7,7,5,5
UGA233,Uganda,55,"",Middle,2,Christian: Protestant,Married,Primary,Musoga,6,6,5,6,6,7,6,5,2,4,5,4,7,4,6,7,6,3,6,6,6,7,4,6,5,7,1,7,7,6,6,6,6,7,7,7,7,6,3,4,7,6,7,6,6,7,5,7,7,4,5
UGA234,Uganda,31,Female,Lower middle,1,Christian: Protestant,Married,Secondary,Nilotic,6,6,6,6,6,6,2,2,2,1,1,1,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,5,5,6,6,6,7,7,7,7,7,7
UGA235,Uganda,22,Female,Lower middle,1,Christian: Catholic,Married,Primary,Munyankole,7,7,7,7,7,7,5,5,5,5,5,5,7,7,7,1,1,1,7,1,7,7,7,7,7,1,7,7,7,7,7,6,7,7,2,4,4,7,3,7,7,7,6,7,7,7,7,7,7,7,7
UGA236,Uganda,64,Female,Lower middle,1,Muslim: Sunni,Not married,None,Gishu,7,7,7,7,7,7,1,1,1,1,1,1,7,6,6,,4,4,7,1,7,7,6,6,6,1,7,6,6,2,2,5,6,7,,2,1,7,1,7,7,7,7,7,7,7,7,7,7,1,3
UGA237,Uganda,48,Female,Lower middle,1,Christian: Catholic,Not married,Primary,Bantu,6,6,5,7,6,6,2,2,2,2,2,2,6,6,7,7,4,3,6,7,6,6,6,7,5,3,7,6,6,6,6,6,5,5,6,5,4,6,2,6,7,6,6,6,5,7,7,7,7,4,4
UGA238,Uganda,27,Male,Middle,2,Other,Married,Tertiary,Musoga,7,6,6,6,6,6,3,3,4,3,2,2,7,6,6,7,7,3,4,6,7,7,6,6,2,7,1,7,7,6,6,7,7,7,7,7,4,7,1,6,6,6,6,7,6,1,7,7,7,4,4
UGA239,Uganda,40,Female,Lower middle,1,Christian: Catholic,Married,Primary,Japhadollah,7,6,6,7,7,7,4,3,2,4,4,4,6,6,6,5,5,5,7,6,6,6,6,6,5,7,3,7,7,7,7,6,6,7,6,6,6,7,2,7,7,7,7,7,2,7,7,7,7,7,7
UGA240,Uganda,69,Female,Middle,2,Christian: Catholic,Married,Primary,Itesot,7,7,6,7,7,7,4,4,2,4,4,4,6,6,5,5,5,2,7,6,7,6,6,6,6,2,6,7,7,7,7,7,7,7,7,6,4,6,1,7,7,7,7,7,2,7,7,7,7,5,5
UGA241,Uganda,42,Female,Middle,2,Other,Married,Secondary,Itesot,7,7,7,7,7,7,4,4,4,4,4,4,6,6,6,3,2,2,7,6,7,6,6,6,6,2,6,7,7,6,7,7,6,7,7,6,2,7,1,7,7,7,7,6,5,7,7,7,4,4,5
UGA242,Uganda,30,Female,Middle,2,Other,Married,Secondary,Itesot,6,6,6,7,7,7,4,4,4,4,4,4,6,6,6,2,2,2,7,6,7,5,6,6,6,2,6,7,7,6,7,7,6,7,7,6,2,7,1,7,7,7,7,6,5,7,7,7,4,4,4
UGA243,Uganda,44,Male,Lower middle,1,Christian: Catholic,Married,Vocational,Japadhola,7,7,7,7,7,7,5,3,3,4,4,4,7,6,6,2,4,2,7,6,7,6,6,6,4,7,2,7,7,7,7,6,7,6,6,7,6,2,1,7,7,7,7,6,2,7,7,7,7,5,4
UGA244,Uganda,65,Male,Middle,2,Christian: Catholic,Married,Secondary,Itesot,7,7,7,2,7,7,4,2,2,2,2,2,7,7,6,2,2,2,7,6,7,7,7,7,6,7,1,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,2,7,7,7,7,7,4
UGA245,Uganda,63,Male,Lower middle,1,Christian: Protestant,Married,Secondary,Itesot,7,7,6,7,7,7,4,4,4,4,4,4,7,6,6,1,2,2,6,6,6,6,6,7,5,7,1,7,7,7,7,6,6,7,7,7,7,5,4,7,6,4,7,7,2,7,7,7,7,5,7
UGA246,Uganda,28,Female,Middle,2,Other,Married,Primary,Mugwere,7,7,6,7,7,7,1,2,2,3,3,3,5,6,5,5,5,6,6,7,6,6,6,4,5,7,1,7,7,6,7,7,7,7,7,6,7,6,4,6,6,6,6,6,6,4,5,7,5,5,5
UGA247,Uganda,26,Female,Lower middle,1,Christian: Catholic,Married,Primary,Atesot,7,7,7,7,7,7,4,4,4,4,4,4,7,7,5,5,5,5,7,7,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,6,2,7,7,7,7,7,7
UGA248,Uganda,39,Female,Middle,2,Christian: Catholic,Not married,Primary,Atesot,6,6,6,6,5,6,7,7,5,7,4,7,6,6,6,6,6,6,6,2,6,6,7,6,7,6,1,6,6,2,6,6,6,2,2,6,2,6,1,7,6,7,6,6,6,7,7,6,7,6,7
UGA249,Uganda,66,Female,Middle,2,Christian: Catholic,Married,Secondary,Atesot,6,7,6,6,7,6,6,7,7,5,7,5,2,5,6,6,6,6,6,1,6,7,6,7,6,2,2,6,6,7,7,7,6,3,1,7,7,6,1,6,7,7,7,6,7,7,4,7,7,6,7
UGA250,Uganda,22,Female,Middle,2,Christian: Catholic,Not married,Secondary,Atesot,6,6,7,5,6,6,6,6,5,5,4,3,6,6,6,7,6,7,6,2,6,6,7,6,7,6,2,7,6,6,6,7,6,6,6,7,7,6,2,7,6,7,6,6,7,7,6,7,7,6,7
UGA251,Uganda,28,Male,Middle,2,Christian: Catholic,Married,Secondary,Etesot,5,6,7,6,5,6,4,,3,6,6,7,2,6,7,6,7,6,6,2,6,6,7,6,6,7,6,6,5,4,6,6,7,4,5,6,7,6,2,7,7,7,6,6,6,7,7,4,7,4,7
UGA252,Uganda,42,Male,Middle,2,Christian: Catholic,Married,Secondary,Etesot,6,6,6,6,7,6,2,2,2,2,2,2,6,6,6,6,6,6,6,2,6,6,6,7,6,7,6,6,7,1,1,6,7,6,6,6,7,6,2,6,6,7,6,6,6,7,5,1,7,1,7
UGA253,Uganda,,Female,Lower middle,1,Christian: Catholic,Married,Primary,Atesot,6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,6,6,6,1,2,6,6,6,7,6,6,2,6,6,6,6,2,2,6,2,6,2,6,2,6,6,6,6,6,6,7,7,7,5,5,1
UGA254,Uganda,80.5,Male,Lower middle,1,Christian: Catholic,Married,Vocational,Etesot,6,6,6,6,6,6,6,6,6,6,6,6,7,3,6,5,6,6,6,2,5,,6,4,,,6,6,6,6,6,6,6,6,6,6,6,4,2,5,6,6,6,6,6,2,3,2,2,3,5
UGA255,Uganda,54,Male,Lower middle,1,Christian: Catholic,Married,Primary,Etesot,6,6,7,7,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,2,3,3,3,3,3
UGA256,Uganda,26,Male,Lower middle,1,Christian: Catholic,Married,Primary,Etesot,6,5,5,6,6,6,3,3,3,2,3,3,7,7,5,5,5,6,6,5,6,3,3,5,4,6,1,6,5,6,6,4,4,6,4,4,4,7,2,6,6,6,6,6,6,5,5,5,5,5,5
UGA257,Uganda,33,"",Lower middle,1,Christian: Catholic,Married,Secondary,Etesot,7,7,7,7,7,7,4,4,4,4,4,4,7,4,6,6,6,6,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,2,1,7,7,7,7,7,2,7,7,7,7,7,7
UGA258,Uganda,62,"",Lower middle,1,Christian: Catholic,Married,None,Japadhola,7,7,7,7,7,7,4,4,4,4,4,4,7,6,4,5,5,5,7,7,7,7,7,7,7,2,6,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,6,1,7,7,7,7,5,5
UGA259,Uganda,34,Male,Lower middle,1,Christian: Catholic,Married,Secondary,Nilotic,4,4,6,5,5,5,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,7,5,6,5,5,4,4,5,5,4,5,6,6,6,2,6,6,6,6,6,6,7,7,7,7,7,7
UGA260,Uganda,64,Male,Middle,2,Christian: Catholic,Married,Tertiary,Nilotic,6,6,6,6,6,6,2,2,2,2,2,2,7,7,7,7,7,7,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,6,6,7,7,7,7,4,4
UGA261,Uganda,30,Female,Lower middle,1,Christian: Catholic,Married,Primary,Nilotic,6,6,6,5,5,5,2,2,2,4,4,4,6,7,7,6,6,6,6,6,6,6,6,6,6,2,7,7,7,7,7,6,7,2,4,2,4,7,2,6,7,7,7,6,6,7,7,7,7,7,7
UGA262,Uganda,29,Female,Lower middle,1,Christian: Catholic,Married,Secondary,Nilotic,6,6,6,7,7,7,2,2,2,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,5,5,6,6,6,2,6,6,6,6,6,5,7,7,7,7,4,4
UGA263,Uganda,52,Male,Middle,2,Christian: Catholic,Married,Secondary,Nilotic,6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,5,5,5,5,7,6,6,6,6,6,6,6,6,6,6,7,4,6,6,6,6,6,4,7,7,7,7,4,4
UGA264,Uganda,80,Female,Middle,2,Other,Not married,Primary,Bantu,6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,5,5,6,6,6,6,6,5,5,5,7,7,7,7,7,7,6,7,6,6,6,6,6,2,6,6,6,6,6,6,7,7,7,7,7,7
UGA265,Uganda,80,Female,Middle,2,Other,Not married,Primary,Bantu,6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,5,5,6,6,6,6,6,5,5,5,7,7,7,7,7,7,6,7,6,6,6,6,6,2,6,6,6,6,6,6,7,7,7,7,7,7
UGA266,Uganda,59,Female,Lower middle,1,Christian: Catholic,Married,Primary,Atesot,7,7,7,6,6,6,2,2,2,1,1,1,6,6,6,6,6,7,6,6,6,6,6,6,6,7,1,7,7,7,6,5,6,6,6,6,6,1,2,6,6,6,6,6,6,7,7,7,7,7,7
UGA267,Uganda,59,Female,Lower middle,1,Christian: Catholic,Married,Primary,Atesot,7,7,7,6,6,6,2,2,2,1,1,1,6,6,6,6,6,7,6,6,6,6,6,6,6,7,1,7,7,7,6,5,6,6,6,6,6,1,2,6,6,6,6,6,6,7,7,7,7,7,7
UGA268,Uganda,22,Male,Middle,2,Christian: Protestant,Not married,Secondary,Nilotic,,,,,,,,,,,,,6,6,6,5,5,6,6,7,6,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,6,1,6,6,6,7,6,6,7,7,7,7,7,7
UGA269,Uganda,29,Female,Lower middle,1,Christian: Protestant,Married,None,Japhadollah,7,6,6,6,6,6,3,2,2,1,2,2,2,6,5,6,6,7,6,6,7,7,6,6,7,5,2,6,7,6,7,5,6,7,6,6,6,6,2,6,6,7,2,7,6,7,5,7,7,7,7
UGA270,Uganda,22,Male,Lower middle,1,Christian: Protestant,Not married,Primary,Etesot,6,6,6,6,6,6,1,2,1,2,1,1,2,6,6,7,6,7,7,1,7,7,6,7,7,6,2,7,7,6,6,7,6,7,6,6,6,2,2,6,6,7,6,7,7,7,2,6,4,4,5
UGA271,Uganda,29,Female,Middle,2,Other,Married,Primary,Itesot,6,7,6,6,6,6,2,2,2,2,3,3,6,6,7,6,6,2,7,1,7,7,7,6,6,6,2,6,7,6,6,6,7,6,6,7,7,6,2,6,7,7,7,7,7,7,6,7,6,7,6
UGA272,Uganda,27,Female,Lower middle,1,Christian: Protestant,Not married,Primary,Atesot,7,7,7,7,7,7,4,4,4,4,4,4,7,6,6,5,5,5,7,7,7,7,6,7,6,7,2,6,6,7,7,7,5,7,7,4,4,7,1,7,7,7,7,7,7,7,7,7,7,7,7
UGA273,Uganda,47,Female,Middle,2,Christian: Catholic,Married,Primary,Atesot,6,6,5,6,6,6,1,1,1,1,1,1,6,6,6,6,6,7,5,7,5,4,4,4,4,6,1,6,6,7,6,6,6,6,7,6,6,7,2,6,6,6,6,6,6,7,7,5,7,7,4
UGA274,Uganda,24,Male,Middle,2,Christian: Protestant,Married,Secondary,Itesot,6,7,7,6,7,6,2,2,2,2,2,2,6,6,6,6,6,6,6,5,6,5,6,6,4,6,1,6,6,6,6,7,6,6,7,6,7,6,3,3,4,6,6,5,5,4,5,5,5,5,5
UGA275,Uganda,38,Female,Lower middle,1,Christian: Catholic,Married,Secondary,Atesot,6,6,6,7,6,6,1,1,1,2,2,2,6,6,6,6,6,6,7,7,6,4,4,4,6,7,1,7,7,7,7,7,7,6,7,7,6,6,2,6,5,7,7,7,7,7,7,7,7,7,7
UGA276,Uganda,28,Female,Middle,2,Christian: Catholic,Not married,Tertiary,Atesot,7,7,7,7,7,7,2,2,2,2,2,2,5,4,6,6,6,5,6,5,5,5,6,5,4,6,1,6,7,6,6,6,6,6,5,6,6,6,1,5,5,5,5,5,5,4,7,7,4,7,7
